MUID,PlyUID,Experimental_Date_record,Experimental_Date_file,time ended file,time started record,run_duration,Misc. Variable 1 Value,Capoxen,Timepoint,Group,Sex,Bigroup,Weight,Researcher,Experimental_Date,time started,Rig,Start_body_temperature,Mid_body_temperature,End_body_temperature,post30_body_temperature,Room_Temp,Bar_Pres,Rotometer_Flowrate,Pump Flowrate,Calibration_Volume,Notes,Genotype,Date of Birth,Tag Number
M17863,Ply1419,9/18/2016,9/18/2016,14:02:51,11:35:00,2:27:51,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Exp,Female,Exp,36.23,,9/18/2016,11:35:00,,37.3,,36.4,37.3,68.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1379,9/23/2016,9/23/2016,16:13:16,14:24:00,1:49:16,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Exp,Female,Exp,36.57,,9/23/2016,2:24:00,,37.6,,37,37.9,70.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1290,12/12/2016,12/12/2016,15:02:44,13:35:00,1:27:44,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Exp,Female,Exp,42.35,,12/12/2016,1:35:00,1,36.7,,36.7,37.7,70,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1337,12/14/2016,12/14/2016,9:30:49,8:10:00,1:20:49,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Exp,Female,Exp,41.67,Vena,12/14/2016,8:10:00,1,37.4,,37.5,37.9,71,29.7,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1280,3/9/2017,3/9/2017,11:59:11,10:05:00,1:54:11,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Exp,Female,Exp,39.94,Ronda,3/9/2017,10:05:00,3,35.9,,37.5,37,71,29.79,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1226,3/17/2017,3/17/2017,10:26:06,9:15:00,1:11:06,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Exp,Female,Exp,41.19,Ronda,3/17/2017,9:15:00,2,37.3,,37.5,37.1,72,29.79,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1221,3/22/2017,3/22/2017,10:46:14,8:00:00,2:46:14,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Exp,Female,Exp,41.05,Ronda,3/22/2017,8:00:00,2,36.8,,37.5,37.2,67.5,29.64,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1192,5/10/2017,5/10/2017,11:28:58,10:10:00,1:18:58,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Exp,Female,Exp,46.08,Ronda,5/10/2017,10:10:00,1,36.2,,37.4,37.4,69.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1145,5/16/2017,5/16/2017,13:09:21,11:05:00,2:04:21,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Exp,Female,Exp,44.47,Ronda,5/16/2017,11:05:00,1,36.8,,37.3,36.8,69,29.37,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1048,7/3/2017,7/3/2017,14:16:19,12:25:00,1:51:19,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Exp,Female,Exp,44.99,fred,7/3/2017,12:25:00,3,37.2,,37.2,37.9,68.5,29.73,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1070,7/8/2017,7/8/2017,15:13:54,13:51:00,1:22:54,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Exp,Female,Exp,43.89,Fred,7/8/2017,13:51:00,1,37,,37.5,36.9,66.5,29.76,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply1011,9/19/2017,9/19/2017,12:06:25,9:30:00,2:36:25,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Exp,Female,Exp,48.87,Fred,9/19/2017,9:30:00,3,37.1,,36.8,37.9,68.5,29.58,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply959,9/20/2017,9/20/2017,17:02:13,14:42:00,2:20:13,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Exp,Female,Exp,48.14,Fred,9/20/2017,14:42:00,1,36,,37.9,38.1,70,29.55,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply145,12/6/2017,12/6/2017,18:52:08,5:30:00,13:22:08,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Exp,Female,Exp,46.12,Fred,12/6/2017,5:30:00,1,37,,37.3,37.6,72.5,29.96,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17863,Ply119,12/2/2017,12/2/2017,18:58:39,16:20:00,2:38:39,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Exp,Female,Exp,48.34,Fred,12/2/2017,4:20:00,2,37.7,,37.6,37.6,70,29.76,95,4.4,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,55
M17864,Ply1567,7/17/2016,7/17/2016,14:19:15,12:31:00,1:48:15,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Exp,Female,Exp,39.46,,7/17/2016,12:31:00,,37.3,,38.2,38.4,70,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1485,7/20/2016,7/20/2016,15:15:06,13:23:00,1:52:06,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Exp,Female,Exp,38.36,,7/20/2016,1:23:00,1,36.5,,37.3,37.6,70.5,29.7,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1420,9/18/2016,9/18/2016,16:46:00,14:54:00,1:52:00,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Exp,Female,Exp,44.27,,9/18/2016,2:54:00,,37.2,,38.1,37.9,70.5,29.49,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1380,9/26/2016,9/26/2016,11:12:18,9:11:00,2:01:18,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Exp,Female,Exp,45.86,,9/26/2016,9:11:00,,37.8,,38.1,36,67.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1291,12/13/2016,12/13/2016,13:23:44,8:59:00,4:24:44,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Exp,Female,Exp,48.33,,12/13/2016,8:59:00,1,37.5,,38.3,38.2,70.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1338,12/14/2016,12/15/2016,11:44:08,9:59:00,1:45:08,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Exp,Female,Exp,47.99,Vena,12/14/2016,9:59:00,2,35.9,,38.1,38.3,71,29.7,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1267,3/13/2017,3/13/2017,12:29:58,10:25:00,2:04:58,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Exp,Female,Exp,46.25,Ronda,3/13/2017,10:25:00,3,36,,37.6,37.3,71.5,29.67,95,,20,cal 20 room air twice because I forgot to put O2 @ 21. CO2 did not want to zero.,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1224,3/17/2017,3/17/2017,13:28:01,11:00:00,2:28:01,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Exp,Female,Exp,45.9,Ronda,3/17/2017,11:00:00,3,36.5,,37.8,37.8,72.5,29.76,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1179,5/10/2017,5/10/2017,13:46:25,12:10:00,1:36:25,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Exp,Female,Exp,49.5,Ronda,5/10/2017,12:10:00,1,37.2,,37.3,37.4,69,29.4,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1144,5/12/2017,5/12/2017,13:20:10,11:45:00,1:35:10,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Exp,Female,Exp,47.6,Ronda,5/12/2017,11:45:00,2,35.8,,37.5,37,69,29.28,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1050,7/3/2017,7/3/2017,11:47:23,9:50:00,1:57:23,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Exp,Female,Exp,48.64,fred,7/3/2017,9:50:00,2,36.9,,37.9,37.9,67,29.73,95,4.4,20,tag number does not match paperwork,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply1073,7/8/2017,7/8/2017,17:24:06,15:40:00,1:44:06,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Exp,Female,Exp,48.28,Fred,7/8/2017,15:40:00,1,36.6,,38,37.8,68.5,29.67,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,
M17864,Ply993,9/26/2017,9/26/2017,14:03:41,12:07:00,1:56:41,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Exp,Female,Exp,48.83,Fred,9/26/2017,12:07:00,2,37.2,,37.6,37.9,69,29.5,95,4.5,20,check MUID? 17869 or 17864?,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply948,9/28/2017,9/28/2017,16:00:48,12:35:00,3:25:48,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Exp,Female,Exp,48.97,Fred,9/28/2017,12:35:00,2,36.9,,37,38.1,69,29.61,95,4.5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply115,12/14/2017,12/14/2017,15:25:06,1:55:00,13:30:06,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Exp,Female,Exp,46.9,Fred,12/14/2017,1:55:00,2,37.4,,38,37.9,71.5,29.64,95,4.4,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17864,Ply162,12/12/2017,12/12/2017,18:28:18,15:55:00,2:33:18,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Exp,Female,Exp,47.19,Fred,12/12/2017,3:55:00,2,37.6,,37.4,37.5,73.5,29.88,95,4.5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,56
M17865,Ply1568,7/16/2016,7/16/2016,16:21:02,14:53:00,1:28:02,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Exp,Male,Exp,33.17,,7/16/2016,2:53:00,,36.6,,37.1,37.5,71,29.52,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1486,7/21/2016,7/21/2016,17:51:32,16:30:00,1:21:32,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Exp,Male,Exp,33.68,,7/21/2016,4:30:00,1,37.1,,36.5,37.1,72.5,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1421,9/18/2016,9/18/2016,16:45:44,14:56:00,1:49:44,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Exp,Male,Exp,37.15,,9/18/2016,2:56:00,,36,,36.8,37.5,70.5,29.49,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1381,9/26/2016,9/26/2016,11:12:46,9:16:00,1:56:46,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Exp,Male,Exp,36.36,,9/26/2016,9:16:00,,38.3,,37.1,37,68,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1292,12/13/2016,12/13/2016,15:14:36,13:48:00,1:26:36,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Exp,Male,Exp,40.22,,12/13/2016,1:48:00,3,36.2,,37.6,37.7,70.5,29.49,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1339,12/15/2016,12/15/2016,15:19:10,13:59:00,1:20:10,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Exp,Male,Exp,39.98,Vena,12/15/2016,1:59:00,3,36.8,,38.8,37.5,71.5,29.05,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1278,3/9/2017,3/9/2017,14:32:15,13:10:00,1:22:15,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Exp,Male,Exp,44.4,Ronda,3/9/2017,1:10:00,3,35.7,,37.2,36.9,71.5,29.7,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1232,3/15/2017,3/15/2017,15:07:58,13:20:00,1:47:58,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Exp,Male,Exp,46.2,Ronda,3/15/2017,1:20:00,3,36.4,,36.5,34.9,72,29.91,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1180,5/12/2017,5/12/2017,10:16:58,8:35:00,1:41:58,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Exp,Male,Exp,47.13,Ronda,5/12/2017,8:35:00,1,35.4,,36.9,36.4,69,29.31,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1143,5/15/2017,5/15/2017,10:46:19,8:15:00,2:31:19,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Exp,Male,Exp,46.72,Ronda,5/15/2017,8:15:00,3,36.4,,37.5,37.1,69.5,29.4,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1033,7/5/2017,7/5/2017,17:42:37,15:10:00,2:32:37,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Exp,Male,Exp,42.85,fred,7/5/2017,15:10:00,3,36.8,,36.5,36.2,69.5,29.07,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1082,7/10/2017,7/10/2017,14:48:46,12:35:00,2:13:46,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Exp,Male,Exp,41.09,Fred,7/10/2017,12:35:00,1,36.5,,37.2,37.4,68,29.7,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply1004,9/27/2017,9/27/2017,14:46:53,13:05:00,1:41:53,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Exp,Male,Exp,31.56,Fred,9/27/2017,13:05:00,1,36.4,,37.5,36.9,69,29.58,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17865,Ply940,9/29/2017,9/29/2017,16:39:33,15:05:00,1:34:33,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Exp,Male,Exp,30.57,Fred,9/29/2017,15:05:00,1,36.7,,37.6,36,70,29.61,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,57
M17866,Ply1593,7/16/2016,7/16/2016,16:18:53,14:56:00,1:22:53,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,CaM,Male,Con,45.07,,7/16/2016,2:56:00,,37.3,,37.2,38.5,71,29.55,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1508,7/21/2016,7/21/2016,17:50:12,16:23:00,1:27:12,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,CaM,Male,Con,43.93,,7/21/2016,4:23:00,1,36.9,,36.9,37.7,72.5,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1422,9/18/2016,9/18/2016,16:45:29,14:58:00,1:47:29,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,CaM,Male,Con,49.36,,9/18/2016,2:58:00,,37.5,,36.4,37,70.5,29.49,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1399,9/26/2016,9/26/2016,11:12:32,9:13:00,1:59:32,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,CaM,Male,Con,48.85,,9/26/2016,9:13:00,,37.9,,37.3,37.9,67.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1293,12/13/2016,12/13/2016,15:14:17,13:48:00,1:26:17,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,CaM,Male,Con,52.63,,12/13/2016,13:48:00,1,36.5,,37.3,37.8,70.5,29.49,95,,20,Extrapolated time started from Ply1295 (Rig 2) and Ply1292 (Rig 3). Their runs were both started at 13:48 and their files were created at 15:14. Ply1293â€™s file was also created a 15:14.,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1340,12/15/2016,12/15/2016,15:14:14,13:57:00,1:17:14,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,CaM,Male,Con,52.46,Vena,12/15/2016,1:57:00,2,36.3,,37.6,37.7,71.5,29.05,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1277,3/9/2017,3/9/2017,14:30:34,13:10:00,1:20:34,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,CaM,Male,Con,52.55,Ronda,3/9/2017,1:10:00,2,35.9,,37,37.3,71.5,29.7,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1231,3/15/2017,3/15/2017,15:05:36,13:20:00,1:45:36,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,CaM,Male,Con,53.45,Ronda,3/15/2017,1:20:00,2,36.3,,37.4,37,72,29.91,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1170,5/9/2017,5/9/2017,13:06:16,8:30:00,4:36:16,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,CaM,Male,Con,55.02,Ronda,5/9/2017,8:30:00,2,36.7,,37.3,37.5,70,29.46,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17866,Ply1142,5/15/2017,5/15/2017,9:58:24,8:15:00,1:43:24,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,CaM,Male,Con,54.15,Ronda,5/15/2017,8:15:00,2,36.6,,37.5,36.7,69.5,29.4,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,1/27/2016,58
M17867,Ply1569,7/18/2016,7/18/2016,15:17:18,13:50:00,1:27:18,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Exp,Female,Exp,31.3,,7/18/2016,1:50:00,,35.9,,36,37.8,70.5,29.67,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1487,7/21/2016,7/21/2016,15:13:51,12:55:00,2:18:51,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Exp,Female,Exp,30.6,,7/21/2016,12:55:00,1,36.2,,37.7,37.1,71,29.67,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1423,9/21/2016,9/21/2016,11:59:01,9:47:00,2:12:01,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Exp,Female,Exp,29.29,,9/21/2016,9:47:00,,36.7,,37.7,38.1,69,29.55,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1382,9/23/2016,9/23/2016,13:38:37,11:07:00,2:31:37,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Exp,Female,Exp,28.72,,9/23/2016,11:07:00,,36.9,,36.5,37.9,69.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1294,12/13/2016,12/13/2016,13:23:01,12:01:00,1:22:01,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Exp,Female,Exp,31.12,,12/13/2016,12:01:00,2,36.9,,38.3,38.2,70.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1332,12/15/2016,12/15/2016,11:44:51,10:12:00,1:32:51,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Exp,Female,Exp,31.45,Vena,12/15/2016,10:12:00,3,37.2,,37.8,38.5,70.5,29.96,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1246,2/24/2017,2/24/2017,13:26:53,11:37:00,1:49:53,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Exp,Female,Exp,31.14,Ronda,2/24/2017,11:37:00,2,37.1,,38.1,38,72,29.37,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1203,3/2/2017,3/2/2017,13:04:46,11:30:00,1:34:46,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Exp,Female,Exp,31.41,Ronda,3/2/2017,11:30:00,3,36.9,,37.4,37.8,70,29.96,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1181,4/25/2017,4/25/2017,9:39:43,8:10:00,1:29:43,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Exp,Female,Exp,34.18,Ronda,4/25/2017,8:10:00,2,37.1,,37.7,37.9,71,29.17,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1141,4/28/2017,4/28/2017,9:43:31,8:10:00,1:33:31,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Exp,Female,Exp,33.1,Ronda,4/28/2017,8:10:00,2,37.5,,37.8,38.2,70.5,29.17,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1026,6/26/2017,6/27/2017,8:43:51,18:07:00,2:00:00,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Exp,Female,Exp,33.2,fred,6/26/2017,18:07:00,3,36.7,,36.6,37.9,68.5,29.04,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply1096,6/28/2017,6/28/2017,16:46:29,15:00:00,1:46:29,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Exp,Female,Exp,34.2,Fred,6/28/2017,15:00:00,2,36.5,,37.5,37.8,69,29.52,95,4.4,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
M17867,Ply988,9/18/2017,9/18/2017,18:03:45,16:10:00,1:53:45,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Exp,Female,Exp,37.9,Fred,9/18/2017,16:10:00,1,36.5,,38,37.9,71,29.61,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,1/27/2016,191
